NEWpi	gerp	mr	tau	SIFTsorghum	SIFTcounts	frac	rho	Mpi	Mexp	Sexp	winLen	geneLen
0.0119	0.14498	1.222052	27.40029	1	1	0	18.86	0.0120849	1.065231968	1.3387010417	3099	1983
0.0209	0.166205	1.05992	26.014226	0.5644444444	9	2	0.45	0.00698999063450734	0.774393761504332	0.7286835219	4780	3421
0.0235	0.441234	1.606405	15.096615	0.8785714286	14	0	7.04	0.00494749	3.2746906542	4.2895089113	5879	2083
0.0109	0.570341	1.429335	36.969874	0.7052631579	19	0	0	0.00487022	1.3247343769	0.3892092223	17327	12940
0.0224	0.332778	1.276206	11.048354	0.494	10	0	19.67	0.00595213	2.1425739613	1.3523829663	6349	1941
0.011	0.2015	1.315781	25.891043	0.755	4	1	22.73	0.00745784	0.6686207295	0.3687615318	5984	2886
0.0184	0.068172	0.568104	21.306182	0.852	5	2	0	0.00741126526690264	0.658944119737519	0.448764445	7182	5630
0.0221	0.275909	1.368792	26.630805	0	0	1	0	0.00815263	1.2086545845	1.1410703976	4759	2026
0.0156	0.184116	0.977842	11.116665	0.285	10	2	10.44	0.00616601123449857	0.811731116436696	0.6473641852	8953	4127
0.0187	0.867418	1.770972	15.093484	0.5633333333	3	0	29.53	0.00157199	1.9960158289	1.58062598	10558	2143
0.0166	0.493407	1.596109	8.999569	0.2783333333	6	0	29.89	0.00807007	0.7447402246	0.8425193965	12770	2116
0.0163	0.101623	0.999781	16.853349	0.7066666667	3	0	19.48	0.01122476	0.5663305382	0.783132807	10092	5574
0.014	0.113441	0.896948	14.107745	0.07	1	0	15.49	0.01278046	2.21220403	1.5099183588	2789	1277
0.0139	0.071352	0.464539	9.515482	0.68	5	0	16.08	0.00425137	0.9775374124	0.8535273142	4812	3006
0.0183	0.007417	0.368763	13.659659	0.6666666667	3	2	17.63	0.00779872043636882	1.35934471152215	0.7764195292	2402	1467
0.0125	0	0	0.497031	0.5	4	2	11.78	0.00965996905381188	1.40339723198826	1.1690357771	1684	1556
0.029	0.098018	0.657315	8.350239	0.4533333333	9	0	0.16	0.00439944	0.87980811801275	0.7726764662	9415	6102
0.0428	0.825552	2.138292	20.366478	0.5654545455	22	0	0	0.00678287	0.8155093761	0.6203884256	4767	1457
0.0229	0.326849	1.610733	32.872981	0.502	20	0	0	0.01640745	1.0764705192	0.8220084261	4149	3153
0.0261	0.093841	1.14445	34.09523	0.5444444444	9	1	0	0.012794945	0.5110570943	0.4167317285	3103	2130
0.0121	0.404214	1.869536	32.583997	0.5588888889	9	1	15.62	0.0077343	1.6766615255	1.128788783	7536	4304
0.025	0.419734	1.804333	28.76264	0.6918518519	27	1	38.04	0.00725607	0.9762804021	0.4691301437	11432	5004
0.0241	0.116053	0.971609	11.849743	0.6535897436	39	0	18.7	0.00649361	1.20752357585315	0.994526246707759	8176	4033
0.0199	0.116722	0.642624	22.308019	0.6571428571	14	0	19.05	0.0068531	1.4436533296	1.0030566587	6472	5460
0.0137	0.007216	1.313453	0.286954	0.2325	4	2	10.46	0.00707001961829314	1.67912511776942	1.67736272355627	3572	434
0.0201	0.245286	1.986063	0.219994	0	0	2	22.54	0.0105668639524049	1.09599720418144	0.8365131024	3391	473
0.0207	0.005319	0.033118	0.271972	0.4285714286	14	2	17.01	0.00756769819900667	2.04169380017215	1.93807690468835	7521	695
0.0128	0.476032	1.61904	17.799162	0.377	10	0	28	0.0030158	0.6594221922	0.6846456813	14432	5953
0.0185	0.514665	1.786001	18.069059	0.2666666667	6	1	11.36	0.00457403	0.600174072	0.2468684844	3888	1825
0.0192	0.341692	1.242733	3.667793	0.8	1	2	28.54	0.00570945073991825	1.105330110123	0.988817741725277	14500	853
0.0196	6e-06	0.006364	0.715555	0.3076923077	13	2	74.51	0.0073664688170385	1.64395991516942	2.01473363	16548	1368
0.0267	0.277754	1.043816	14.259713	0.6033333333	21	0	75.86	0.00902703	1.1858272481	1.0725369902	5431	2358
0.0153	-0.071184	1.38089	2.066828	0.64125	16	2	5.95	0.00767242375166887	1.16990737525397	1.32248367547031	3928	2074
0.0126	0	0	0.158484	0	1	2	100.51	0.00682316025466249	2.08755879241108	1.22747792180056	3483	3105
0.0266	0.024713	1.799957	2.105078	0.6839130435	23	2	20.53	0.00621333541621805	2.63947496732651	2.31269047107602	3840	1629
0.019	0.441533	1.87021	0.352873	0.38	3	2	31.49	0.006334439342931	1.27058379618332	1.08725925463357	3429	1005
0.0037	0.183193	1.324165	22.402036	1	2	2	16.3	0.00702083202145681	0.742401434011751	0.6402409309	3782	3450
0.0091	0.030415	1.370547	14.974234	0.18	1	0	12.38	0.00585393	0.9405825542	0.7876027317	4502	2317
0.0072	0.722341	1.807692	28.792086	0.6157142857	7	0	0	0.00637148	0.6937586668	0.8624008487	9730	4474
0.0129	-0.262432	0.698811	1.088213	0.765	4	2	15.84	0.00837990901168809	2.09180997066364	2.18984497387908	4030	221
0.0135	0.252548	0.873005	23.839493	0.4153846154	13	0	0	0.00977483	0.7151168067	0.6043848255	18021	11552
0.0072	0.82569	2.194333	27.056078	1	1	1	9.75	0.00919101	1.0799770713	0.942945170951204	2657	509
0.0213	0.019917	0.110139	10.933764	0.5	10	2	0	0.00744798239828635	1.19473341290051	1.26422229825065	6575	1548
0.0245	0.550184	1.517925	13.670746	0.2925	4	0	0	0.00749937	1.3998153364	1.158934037	5883	1377
0.0202	0	0	0.446422	0.4444444444	9	2	4.24	0.00526566680914752	1.71991970881084	1.19952457142207	2921	1014
0.0084	0.300486	1.309685	29.397996	0.595	6	2	0	0.00632169776158096	0.686905878064948	0.2283579002	6887	5109
0.0113	0.078607	0.892122	12.431606	0.802	5	0	11.06	0.00496489	0.861444894367132	0.3956976556	3531	1814
0.0129	0.043931	0.764486	11.590617	0.5	2	2	5.1	0.00849730101388258	0.644058586701473	0.3224439245	4199	3173
0.0086	0.352449	1.24654	38.34251	0.41	16	0	5.35	0.00433829	0.858233209284391	0.4471385987	6375	5570
0.0142	0.192646	1.094401	18.716461	0.7684615385	13	1	0	0.00732862	0.912969327583228	0.784335374357241	5911	2515
0.0074	0.185762	1.505512	22.909056	0.34	9	0	12.72	0.00867864	2.3834845742	1.284973817	6449	3235
0.0064	0.830995	1.766192	28.102361	0	0	0	0	0.00418665	0.6953388612	0.7532526154	2330	1117
0.0163	0.466176	1.404191	23.494798	0.534	5	0	0	0.01395395	1.2086105336	1.0254231903	6921	3919
0.0163	-0.006133	0.857128	1.703994	0	1	2	33.33	0.00766619511699657	2.25722414738384	1.91364583708341	27795	1489
0.0142	0.10863	0.351275	0.877354	0	0	2	0	0.00614501976956977	0.857813107309386	0.8248593951	35684	1642
0.0156	0.010439	0.118636	0.768428	1	1	2	0	0.00763278664862729	1.07459826786399	1.1094280291	13037	3096
0.0092	0.220125	1.15175	10.404022	0.274	5	1	0.71	0.006485385	0.5375072365	0.3338077524	15514	3288
0.0144	0.59991	1.986896	8.93516	0.8133333333	3	0	23.87	0.00352244	0.7362311373	0.774341561273882	16186	914
0.0132	0.623326	2.048217	2.779607	0.6222857143	35	2	13.86	0.00606414074808767	0.842177470564634	0.806544567509811	19835	6549
0.0133	-0.094784	0.508877	0.112036	0.615625	16	2	0	0.00671203566261957	0.844423560765328	0.734103482440802	13576	1688
0.0166	0.271467	1.350975	13.680391	0.6352941176	17	0	4.9	0.00588243	1.8101648055	1.8658227581	5671	1934
0.0261	0.047171	0.992847	3.647895	0.525	2	2	0.48	0.00602723157862577	2.05966280759507	1.73704446519652	15582	986
0.0214	0.889957	1.733125	7.868412	0.66	4	1	3.2	0.008633185	1.31491338471948	1.0615614130614	15351	830
0.0194	0.328603	1.52242	21.242993	0.5971428571	7	0	0.18	0.01086832	0.6362723156	0.5445105219	4531	2667
0.0117	0.117912	1.322243	15.362595	0.5411111111	9	2	10.76	0.00660705145491153	1.61511209723744	1.36063290754367	2227	1245
0.0136	0.100087	0.730449	16.161876	1	1	2	17.44	0.00667191080335984	0.663386107042185	0.2243668448	10193	6266
0.0176	0.326981	1.552004	9.330188	0.4966666667	9	2	31.97	0.00645160631089833	1.14697733579973	1.07010792020508	10014	1833
0.0253	0.439339	1.741153	8.977232	0.5603846154	26	2	29.54	0.00561765929248495	1.72085377833678	1.7324437925	12210	1839
0.0257	0.09545	0.728543	8.720349	0.395	2	1	20.78	0.01095325	1.38168320302251	1.33365305616097	6998	1535
0.021	0.432071	1.818013	45.783054	0.446	20	0	6.91	0.00860879	0.7485946111	0.7179264901	4001	3781
0.0105	0.390762	2.080498	54.919212	0.5852941176	17	0	0	0.00410502	0.7734760188	0.622285104007066	2488	2151
0.0209	0.668965	1.727579	38.475666	0.4481818182	11	2	0	0.0071113628502751	1.4679137831711	1.19235635519073	863	441
0.0153	0.687922	1.477028	18.169083	0.4166666667	9	2	21.5	0.00678663518786328	1.06733984860102	0.7901948739	9241	3346
0.0099	0.171712	0.946133	36.707378	0.5275	8	1	21.06	0.00609864	0.4110008466	0.2891211872	6763	5636
0.0234	0.428175	1.541651	19.94535	0.72	8	1	6.23	0.007339875	1.5352905125	0.9643369974	6322	3350
0.0214	0.087716	0.377354	3.154206	0.2675	4	2	28.02	0.00893971887538396	1.06849417801917	0.827206289047602	6741	2685
0.0082	0.235193	1.60096	40.472306	0.5333333333	9	1	9.14	0.009908255	1.0641485488	0.6189706631	7926	5637
0.0063	0.221137	1.382933	25.975985	0.794	5	0	22.65	0.01171435	1.090267535	1.4289675049	5559	4241
0.0131	0.218137	1.459092	27.602102	1	1	1	11.56	0.00391604	0.8271418415	1.2535740101	9515	5033
0.0166	0.083023	0.99304	17.240912	0.3775	4	0	11.52	0.01024349	0.499243616	0.3610978471	8335	4377
0.0247	0.699521	1.875887	18.16141	0.9016666667	6	0	20.61	0.0021083	2.7383047851	2.3916624312	6753	1662
0.0268	0.409284	1.530341	27.165957	0.5829411765	51	1	3.58	0.007183175	0.3719153715	0.221018591	15266	9807
0.0218	0.122791	0.936451	0.036261	0.3826666667	15	2	17.84	0.00885116489180291	0.826272795335273	0.843585340040033	2482	1603
0.0249	0.349503	1.451934	23.157307	0.705	8	1	23.08	0.0048696	0.6821582202	0.4229727269	9545	4957
0.0107	0.279244	1.575454	28.926363	0.51	6	1	18.6	0.00430309	0.6069814618	0.3290664558	8440	4045
0.0185	0.241338	1.096062	13.482416	0.486	10	0	50.83	0.00879062	1.1470876931	1.3918659191	6341	4186
0.0162	0.436359	1.431461	29.051112	0.5066666667	12	0	3.87	0.00663853	0.845633466886228	0.7884302899	8677	5490
0.0137	0.649549	1.537545	29.221983	0.605	10	1	12.02	0.002824645	1.0529791345	0.8789654468	6728	3800
0.0179	0.601729	1.077555	14.777822	0.4877777778	9	2	45.68	0.00535968490334582	0.790537773883786	0.1670297076	13937	4953
0.0107	0.331288	1.502944	25.357369	0.5436363636	11	1	43.43	0.006849155	0.9468897296	0.6968925791	14534	6465
0.0132	0.15816	1.177623	19.718096	0.3966666667	3	1	9.99	0.00635784	0.3469889466	0.2330396836	10986	6099
0.0165	-0.062222	0.428401	0.490998	0.5857142857	7	2	6.76	0.00677359862600737	0.986162460597511	1.0654414915	3888	1559
0.0203	0.429475	1.83169	23.751471	0.5471428571	14	0	10.63	0.00208591	2.2604992815	1.8461696849	6796	2962
0.0142	0.310768	0.841778	13.042685	0.75375	8	2	27.53	0.00751315988330311	1.06642657383323	0.9688553936	11011	4910
0.0159	0.59291	1.595763	30.09302	0.5707142857	14	0	6.69	0.00533784171912637	1.32648895800388	1.9065979717	8181	5262
0.0165	-0.060671	0.978414	3.244749	0	1	2	6.68	0.00809026457726589	1.22737775218922	1.0561569903192	7951	209
0.0102	0.08464	0.489319	3.023972	0.3327272727	11	2	18.83	0.00813386695096829	0.740899228325197	0.669499571829969	12494	2871
0.0181	0.134584	0.965873	8.295604	0.5953333333	15	2	10.81	0.00847817069977053	1.37683255370919	1.2186405993	7916	3320
0.026	0.356517	1.949244	15.183205	0.693	20	2	17.2	0.00641079260516637	1.907809849333	1.7943844867	5311	1693
0.0106	0.25163	1.397771	38.922156	0.4007692308	13	1	28.01	0.00754679	1.0935637553	0.2660010094	7560	4548
0.0183	0.635695	1.270654	16.234	0.3	2	1	14.2	0.012516725	1.625043859	0.6174305386	4547	629
0.0096	0.038805	0.515745	21.308205	0.5	2	0	18.72	0.0149758	2.7605692608	1.7458665447	2401	1052
0.0123	0.574665	1.94694	46.568963	0.57	14	1	9.03	0.00750597	0.5179850388	0.3801437492	6808	5016
0.0078	0.035703	0.224885	6.283589	0.6783333333	6	1	63.5	0.006328075	1.3864682825	1.4527280031	20840	17248
0.0229	0.288859	1.46197	16.790925	0.784	5	1	14.27	0.006697205	0.6644424306	0.5741655264	8430	3692
0.0206	0.268537	1.180132	27.035257	0.54	14	0	13.57	0.00419518	0.4486190033	0.3651360386	7034	3872
0.0373	0.169978	0.99244	12.214473	0	0	1	12.77	0.01073448	1.7559692343	1.4994309567	4187	740
0.0332	0.18776	1.239308	12.164876	0.005	2	1	22.1	0.00862181	3.8627216552	0.9453469286	6144	1233
0.0152	0.978524	2.205344	31.476064	0.26	1	0	17.24	0.00229211	0.4404796399	0.6542544902	2632	665
0.0107	1.553328	2.300643	34.694192	1	2	0	20.11	0.00342773	0.5868418138	0.637746336	2531	590
0.0273	0.416693	1.520649	27.87531	0.51625	8	1	24.08	0.011963365	0.8764318818	0.8421341842	3629	1773
0.0187	0.335569	0.774385	10.828253	0.5925	12	0	37.28	0.00120059	0.6430615844	0.3718007881	5872	2012
0.0186	0.201328	1.329809	24.90491	0.5558064516	31	1	23.11	0.00264549	2.3083705959	0.3686469743	20144	14803
0.0134	0.168582	0.90371	8.230546	0.858	5	0	38.69	0.00220592	0.5976959693	0.6221607181	15511	3067
0.0213	0.503885	1.555127	16.358843	0.516	5	1	22.33	0.010838545	0.5287920685	0.3236153334	5253	1709
0.0212	0.498057	1.32643	17.997499	0.6627777778	18	1	38.89	0.007167005	2.2978578295	1.6708690898	10196	4182
0.0121	0.865283	1.828996	7.039338	0.67	15	2	36.51	0.00562988184176241	1.44054708000205	1.2136933103	22866	1575
0.0128	0.080393	0.810177	3.292674	0.2	5	2	47.24	0.00874265441723374	1.80179776414543	1.79035979476117	19573	597
0.0284	0.792198	1.786547	10.588343	0.6575	16	0	40.34	0.0029613	0.4197953434	0.7441711559	11478	2143
0.0254	0.027087	0.224353	5.850636	0.6666666667	6	0	19.21	0.00535205	1.67900774066145	1.52292341250586	10220	449
0.0198	-0.004057	0.272971	5.744332	0.6811111111	9	0	32.64	0.00223691	1.41614274105717	1.10406026837526	4234	1676
0.0164	0.004774	0.32845	8.092778	1	1	2	34.98	0.00693382541721256	0.972074924108558	0.4785987321	8779	6684
0.0157	0.601883	1.572807	26.291806	0.9033333333	6	1	27.53	0.00591148	1.7676964292	0.9417146319	2990	1199
0.0198	0.202377	1.036428	24.765217	0.6674193548	31	0	32.3	0.00960717	0.5090229885	0.5309774579	5750	3821
0.02	0.32282	1.623221	26.483865	0.4764705882	17	0	20.07	0.00575207	1.67591203901218	1.9765928781	2944	2289
0.0157	0.484248	1.555199	46.689291	0.612	10	0	8.46	0.01149285	0.4689890108	0.556488222	2932	2707
0.0101	0.725482	1.862332	52.483784	0.560952381	21	0	11.38	0.00222763	0.5047966295	0.3873501322	8140	6289
0.0162	0.292929	1.228625	36.549147	0.5333333333	6	1	9.38	0.002547995	0.8435767487	0.3740009818	7325	4239
0.0139	0.396422	1.835746	33.668176	0.81	4	1	15.6	0.00242513	1.3825527629	1.5391102427	8723	5455
0.016	0.176895	1.15093	22.298933	0.85	2	0	14.57	0.00360282	0.6697732963	0.8522185354	4874	3050
0.0239	0.17771	1.027866	25.736066	0.535	4	1	23.46	0.00336945	0.6340173513	0.2388982206	8576	5107
0.0244	0.328849	1.531556	23.804725	0.639	10	1	90.82	0.00449251	1.06376747233215	1.644852477	13586	4891
0.0215	0.215559	0.742711	12.427952	0.5	2	1	47.6	0.00602773	1.6951686862	2.0210611357	13040	5929
0.0241	0.276894	0.803139	17.624715	0.8070588235	17	0	0	0.00505344	0.6215205475	0.54111349	8780	4942
0.0272	0.221148	1.070628	7.938627	0.4866666667	6	0	16.68	0.00980178	2.1323014656	2.1681827065	8261	1240
0.0327	0.411167	1.452141	14.253412	0.5313636364	22	1	64.91	0.010332185	1.5898459519	1.0739665797	12383	4260
0.0423	0.00421	0.127478	1.549182	0.5	8	2	13.04	0.00944167351357775	0.940677818750142	1.1091376164466	4402	1037
0.0236	0.504605	1.656188	26.601984	0.613	10	0	1.55	0.00464292	0.7443041937	0.909398534	5545	3031
0.0084	0.321626	1.335318	26.344064	0.7321428571	14	0	15.8	0.00273269	1.0591504393	0.664197249	15051	12828
0.0102	0.140639	1.145995	7.340248	0.758	5	0	20.72	0.00898286	0.6813163125	0.5009515092	9183	1968
0.0202	0.423124	1.530794	2.567363	0	0	0	11.79	0.00399501	1.9787466623	1.3031175573	9137	573
0.0096	0.18292	0.820818	12.368774	0.39	1	2	8.85	0.00912717565400183	1.72933938890559	2.0735079016	2610	1015
0.0249	0.093885	0.580913	7.683952	0.22	6	0	11.29	0.01424784	1.60888879800972	1.7597300443	5496	1662
0.0139	0.246087	0.818936	15.438225	0.7133333333	18	0	8.43	0.01269211	0.9944202461	0.7011834857	9397	5778
0.0175	0.883323	2.24234	34.239276	0.617	20	1	0.16	0.00168209	0.4497533472	0.788112627827748	3427	1478
0.0292	0.088597	0.60336	20.842343	0.5873684211	19	0	0	0.01124669	0.6195637712	0.4422559116	7640	5448
0.0178	0.456444	1.667835	43.780343	0.578	40	1	8.6	0.00533377	0.9856670776	0.5239442354	7514	6449
0.0184	0.328886	1.316162	27.73391	0.5275	24	2	19.36	0.00527944170799441	0.680452196891546	0.3889365509	11498	9473
0.0243	0.335461	1.214722	7.836407	0.50625	8	0	28.03	0.02234881	3.530534409	1.4894673137	9218	2563
0.0217	0.306741	1.606606	13.62432	0.5795238095	21	0	4.67	0.00525456	0.4881506836	0.2792620093	9930	4177
0.0148	0.367014	1.62015	29.09708	0.47	7	2	13.1	0.00628169944093235	0.740155661322892	0.4263439507	5274	3836
0.0165	0.437845	1.616318	18.284306	0.7188888889	9	0	25.39	0.01049565	1.9319963251	1.3879919903	6136	2895
0.0213	0.346609	1.271898	10.578488	0.5797058824	34	0	17.43	0.00560226	1.01872084238284	0.841067838998836	14722	2922
0.012	0.360183	1.352735	6.07671	0.666	5	0	56.58	0.00646033	1.66020220431588	1.45502687356969	22572	1654
0.0291	0.243459	1.182138	17.975516	0.63921875	64	0	23.98	0.00272514	0.3662625405	0.298121155	18461	6554
0.0124	0.119341	0.762707	25.89959	0.7015384615	13	0	0.33	0.00233461	0.3934741549	0.2721223766	13415	11086
0.0152	-0.002854	0.434385	4.961953	0.5	4	2	18.49	0.00908959512552781	1.98904614352076	2.24082803922183	3154	1346
0.0118	0.356423	1.373158	16.009141	0.5	2	0	15.64	0.00427193	2.0880043998	1.6093297375	4157	1971
0.0217	0.52453	1.357771	7.392216	0.4433333333	3	0	0	0.00554599	1.66424822400019	1.51890580542236	3173	362
0.0126	0.183107	1.049558	24.274651	0.275	2	0	0	0.00185105	0.4880780257	0.5142466328	4939	3995
0.0198	0.175932	0.753549	21.576828	0.4725	8	1	0	0.011341945	1.59184827011785	1.4484322238	2024	1625
0.0223	0.46147	1.242805	31.08057	0.4	5	0	10.59	0.01125994	1.04327592872282	0.923281227057601	1930	1202
0.0138	0.594466	1.84257	47.832804	0.428	5	2	5.62	0.00566081982074263	1.39508445832026	0.986711583	945	508
0.0272	0.350381	1.681222	18.162157	0.428	5	0	0	0.00768041	2.5928305935	1.6930516483	7280	2401
0.0307	0.082199	0.35423	0.975063	0	0	2	2.86	0.00953594182286688	1.09388087300612	0.6563086235	8361	3126
0.0296	0.877799	1.988299	14.321139	0.6958333333	12	0	10.08	0.00274564	2.9526657496	1.81578711	3212	739
0.0221	0.33899	1.40069	42.168624	0.6	59	1	0.4	0.004025545	0.8691491402	0.2406992685	17201	12377
0.0183	0.818519	1.706486	36.256471	0.7663636364	22	1	8.77	0.0035259	0.9115039974	0.8997976955	6954	3865
0.026	0.197063	0.844047	13.953842	0.774	5	0	0	0.00577895	0.4145622577	0.1813323407	3618	2836
0.0123	0.397925	1.355775	40.533163	0.769375	16	1	14.06	0.00696611	0.7797191156	0.6244341369	6664	5720
0.0195	0.189308	1.060155	24.151187	0.5846153846	13	1	56.83	0.00563341	0.4333061328	0.4851757737	10024	5788
0.0248	0.139093	0.884995	18.832664	0.702	10	0	5.9	0.00805019	0.5785539671	0.5209649873	9717	5925
0.0249	0.58341	1.28809	15.712911	0.83	4	1	45.77	0.00579828	1.571402618	1.6917138134	6909	599
0.0257	0.246788	1.078617	12.498464	0.614	10	1	18.57	0.011308865	1.6494008139	1.4867129891	11069	3663
0.0249	0.114847	0.473517	14.015052	0.4817857143	28	0	0	0.0035622	0.7651655284	0.8209309653	12623	10094
0.0367	0.344336	1.211774	27.599292	0.6342424242	33	0	0	0.00856515	0.5560225254	0.5062799565	6783	4739
0.0231	0.27475	1.406191	12.827156	0.6131818182	22	2	0	0.00785215326250252	1.60681694386138	1.5438393771	5855	3442
0.0106	0	0	0.292308	0.335	2	2	9.6	0.00921839388316015	1.14734274791838	0.863733866978206	2925	407
0.0258	0.32273	1.156361	11.590889	0.41875	16	2	56.31	0.00682152227672018	1.6281503529588	1.9575059431	11426	2841
0.0255	0.415246	1.599158	18.30258	0.474	5	1	45.75	0.004794145	1.5876707563	1.10949696949051	11901	2071
0.0188	0.20027	1.297212	35.198968	0.59375	8	1	0	0.00078407	0.8885793812	0.412794556	11145	8103
0.0228	-0.059234	0.896595	7.971048	0.3266666667	3	0	0	0.00360454	1.06410941597756	1.1630994482	7616	5467
0.0434	-0.0284	0.799374	1.645528	0.4882758621	29	2	0	0.00743320793596772	2.082308135918	1.95241123080149	9146	2488
0.0174	0.223732	1.151768	20.780336	0.4670967742	31	0	55.85	0.00473392	0.5329292991	0.5594211241	16416	6035
0.0189	0.361274	1.109378	32.30889	0.5392307692	13	0	26.62	0.00675409	0.9787146336	1.0616928141	3116	2060
0.0134	0.343087	1.491117	44.107578	0.54125	8	0	13.86	0.00715485	0.6797914605	0.2220901052	3365	2933
0.0184	0.321498	1.164406	46.921275	0.6152631579	19	0	6.68	0.00592755	0.6979470109	0.310967301	5208	4236
0.0321	0.320662	1.461057	27.749109	0.5923076923	13	1	0.07	0.0054811	0.6242129434	0.439472218	6170	3428
0.0262	0.286079	1.003876	25.487382	0.406	10	1	5.77	0.005888305	0.5854499964	0.5861075094	7648	4858
0.0052	0.003964	0.837956	9.325371	0.5128571429	7	1	19.43	0.00911031	0.8592666538	0.5700053268	12873	3674
0.0153	0.047489	0.294806	1.792008	0.6249090909	55	2	0.85	0.00502000981849458	0.891355541997308	0.9895326065	30369	18007
0.0187	1.141082	2.052023	35.290599	0.6052380952	21	1	21.23	0.005903525	1.5274455992	1.661306702	5659	2043
0.0215	0.421481	1.695879	13.334632	0.894	5	0	12.59	0.01075343	0.4511699769	0.2736264051	13603	2966
0.0394	0.73345	1.672393	11.601685	0.812	5	1	66.9	0.005730465	1.1717471108	1.0766327601	17623	2977
0.0335	0.035445	1.223995	3.813234	0.5926086957	46	2	53.1	0.00704510314923391	1.80096835797858	1.5014734649	9967	2297
0.0311	0.147711	0.662286	8.023299	0.45	7	0	77.68	0.00614663	0.5264300444	0.5708008398	10065	3058
0.0213	0.105875	0.707681	7.076272	0.6245454545	11	0	3.39	0.01007297	1.3803235448	0.5426801499	15412	5271
0.0131	0.266957	0.993963	13.216022	0.6681818182	11	1	28.42	0.007181405	0.7987931317	1.0575595113	15591	6506
0.0131	0.28139	1.119019	27.731579	0.3958333333	12	0	19.54	0.00221011	0.319232722	0.2442567581	15159	12616
